101
 -0.9000  0.0000
 -0.8600  0.0000
 -0.8200  0.0000
 -0.7800  0.0000
 -0.7400  0.0000
 -0.7000  0.0000
 -0.6600  0.0000
 -0.6200  0.0000
 -0.5800  0.0000
 -0.5400  0.0000
 -0.5000  0.0000
 -0.4600  0.0000
 -0.4200  0.0000
 -0.3800  0.0000
 -0.3400  0.0000
 -0.3000  0.0000
 -0.2600  0.0000
 -0.2200  0.0000
 -0.1800  0.0000
 -0.1400  0.0000
 -0.1000  0.0000
 -0.0600  0.0000
 -0.0200  0.0000
  0.0200  0.0000
  0.0600  0.0000
  0.1000  0.0000
  0.1400  0.0000
  0.1800  0.0000
  0.2200  0.0000
  0.2600  0.0000
  0.3000  0.0000
  0.3400  0.0000
  0.3800  0.0000
  0.4200  0.0000
  0.4600  0.0000
  0.5000  0.0000
  0.5400  0.0000
  0.5800  0.0000
  0.6200  0.0000
  0.6600  0.0000
  0.7000  0.0000
  0.7400  0.0000
  0.7800  0.0000
  0.8200  0.0000
  0.8600  0.0000
  0.9000  0.0000
  0.9400  0.0000
  0.9800  0.0000
  1.0200  0.0000
  1.0600  0.0000
  1.1000  0.0000
  1.1400  0.0000
  1.1800  0.0000
  1.2200  0.0000
  1.2600  0.0000
  1.3000  0.0000
  1.3400  0.0000
  1.3800  0.0000
  1.4200  0.0000
  1.4600  0.0000
  1.5000  0.0000
  1.5400  0.0000
  1.5800  0.0000
  1.6200  0.0000
  1.6600  0.0000
  1.7000  0.0000
  1.7400  0.0000
  1.7800  0.0000
  1.8200  0.0000
  1.8600  0.0000
  1.9000  0.0000
  1.9400  0.0000
  1.9800  0.0000
  2.0200  0.0000
  2.0600  0.0000
  2.1000  0.0000
  2.1400  0.0000
  2.1800  0.0000
  2.2200  0.0000
  2.2600  0.0000
  2.3000  0.0000
  2.3400  0.0000
  2.3800  0.0000
  2.4200  0.0000
  2.4600  0.0000
  2.5000  0.0000
  2.5400  0.0000
  2.5800  0.0000
  2.6200  0.0000
  2.6600  0.0000
  2.7000  0.0000
  2.7400  0.0000
  2.7800  0.0000
  2.8200  0.0000
  2.8600  0.0000
  2.9000  0.0000
  2.9400  0.0000
  2.9800  0.0000
  3.0200  0.0000
  3.0600  0.0000
  3.1000  0.0000
