     -2.00000000       0.00720139       0.00719940       0.00719903       0.00720019       0.00719964
     -1.99000000       0.00720076       0.00720014       0.00720007       0.00719982       0.00719962
     -1.98000000       0.00719943       0.00719976       0.00720000       0.00719911       0.00719925
     -1.97000000       0.00719965       0.00720006       0.00720056       0.00720059       0.00720072
     -1.96000000       0.00720006       0.00719928       0.00719967       0.00720106       0.00720107
     -1.95000000       0.00720049       0.00719971       0.00719937       0.00720079       0.00720012
     -1.94000000       0.00720058       0.00719964       0.00719988       0.00720003       0.00719893
     -1.93000000       0.00719935       0.00719944       0.00720074       0.00719909       0.00719947
     -1.92000000       0.00719930       0.00719921       0.00720052       0.00719909       0.00720049
     -1.91000000       0.00719948       0.00720044       0.00719999       0.00719954       0.00719947
     -1.90000000       0.00719926       0.00720070       0.00720026       0.00719939       0.00720022
     -1.89000000       0.00719974       0.00719885       0.00719980       0.00719968       0.00719936
     -1.88000000       0.00720051       0.00719995       0.00720029       0.00719945       0.00719902
     -1.87000000       0.00720031       0.00719953       0.00720053       0.00719960       0.00719918
     -1.86000000       0.00719983       0.00719967       0.00720107       0.00720009       0.00719974
     -1.85000000       0.00720015       0.00719945       0.00719961       0.00720061       0.00719997
     -1.84000000       0.00719979       0.00719939       0.00719865       0.00720093       0.00720043
     -1.83000000       0.00719936       0.00719904       0.00719940       0.00720011       0.00719988
     -1.82000000       0.00719926       0.00720022       0.00719994       0.00720038       0.00719963
     -1.81000000       0.00720028       0.00719961       0.00719934       0.00719954       0.00720003
     -1.80000000       0.00720045       0.00719893       0.00719959       0.00719957       0.00719998
     -1.79000000       0.00720035       0.00719995       0.00720028       0.00720002       0.00719929
     -1.78000000       0.00719915       0.00719901       0.00720006       0.00719943       0.00719973
     -1.77000000       0.00719993       0.00719956       0.00720080       0.00720039       0.00720042
     -1.76000000       0.00720016       0.00719937       0.00720013       0.00720020       0.00719993
     -1.75000000       0.00719957       0.00720034       0.00720067       0.00720058       0.00719954
     -1.74000000       0.00720048       0.00719999       0.00720059       0.00720114       0.00720023
     -1.73000000       0.00719988       0.00720059       0.00720049       0.00720012       0.00720028
     -1.72000000       0.00720045       0.00720043       0.00719986       0.00719919       0.00719963
     -1.71000000       0.00720043       0.00719994       0.00720008       0.00719870       0.00719984
     -1.70000000       0.00720107       0.00719841       0.00720049       0.00720005       0.00720062
     -1.69000000       0.00720057       0.00720011       0.00720042       0.00720055       0.00719981
     -1.68000000       0.00719943       0.00719982       0.00719914       0.00720039       0.00719923
     -1.67000000       0.00720077       0.00719958       0.00720016       0.00720035       0.00719999
     -1.66000000       0.00720081       0.00719904       0.00719982       0.00720015       0.00720073
     -1.65000000       0.00720017       0.00720018       0.00719934       0.00720049       0.00719981
     -1.64000000       0.00720019       0.00720067       0.00720020       0.00719980       0.00719907
     -1.63000000       0.00720051       0.00720022       0.00719933       0.00719992       0.00719930
     -1.62000000       0.00719995       0.00720015       0.00720024       0.00719960       0.00719940
     -1.61000000       0.00719993       0.00720043       0.00720018       0.00720041       0.00720037
