     -2.00000000       0.00400256       0.00400076       0.00399949       0.00400065       0.00399923
     -1.99000000       0.00400105       0.00400045       0.00399907       0.00400028       0.00399928
     -1.98000000       0.00400024       0.00399956       0.00399869       0.00399960       0.00399960
     -1.97000000       0.00400034       0.00399929       0.00400099       0.00399931       0.00399990
     -1.96000000       0.00400049       0.00400027       0.00400055       0.00400048       0.00399929
     -1.95000000       0.00399900       0.00400027       0.00399997       0.00399953       0.00399956
     -1.94000000       0.00400016       0.00400005       0.00399976       0.00399983       0.00399944
     -1.93000000       0.00399968       0.00399993       0.00399953       0.00400046       0.00400011
     -1.92000000       0.00399921       0.00399978       0.00399993       0.00400031       0.00400060
     -1.91000000       0.00399903       0.00399985       0.00399985       0.00399855       0.00400054
     -1.90000000       0.00399950       0.00399916       0.00400053       0.00400027       0.00399971
     -1.89000000       0.00399963       0.00399953       0.00399997       0.00399949       0.00400021
     -1.88000000       0.00399939       0.00399987       0.00399883       0.00399975       0.00400053
     -1.87000000       0.00400000       0.00399943       0.00400012       0.00399973       0.00400045
     -1.86000000       0.00399997       0.00400047       0.00400033       0.00399954       0.00399998
     -1.85000000       0.00399921       0.00400018       0.00400010       0.00399977       0.00399910
     -1.84000000       0.00399974       0.00399934       0.00399878       0.00400000       0.00399974
     -1.83000000       0.00399990       0.00399984       0.00399903       0.00399913       0.00399965
     -1.82000000       0.00400035       0.00400003       0.00400008       0.00399962       0.00399945
     -1.81000000       0.00400028       0.00400014       0.00400024       0.00399979       0.00399988
     -1.80000000       0.00400054       0.00399997       0.00399956       0.00399950       0.00399989
     -1.79000000       0.00399864       0.00400032       0.00400011       0.00400053       0.00400027
     -1.78000000       0.00400021       0.00399955       0.00399972       0.00399958       0.00400048
     -1.77000000       0.00400030       0.00399962       0.00400043       0.00399985       0.00399968
     -1.76000000       0.00399974       0.00399972       0.00399959       0.00399978       0.00399983
     -1.75000000       0.00399999       0.00399957       0.00400031       0.00400010       0.00400004
     -1.74000000       0.00400030       0.00399986       0.00399993       0.00400053       0.00400049
     -1.73000000       0.00399965       0.00400018       0.00400034       0.00400025       0.00400027
     -1.72000000       0.00399901       0.00400017       0.00399987       0.00400001       0.00400075
     -1.71000000       0.00399935       0.00399965       0.00400016       0.00400006       0.00400033
     -1.70000000       0.00399901       0.00399988       0.00400010       0.00400002       0.00399971
     -1.69000000       0.00399891       0.00400008       0.00400092       0.00400074       0.00399978
     -1.68000000       0.00399994       0.00399981       0.00400093       0.00399954       0.00399988
     -1.67000000       0.00400098       0.00399973       0.00399924       0.00399922       0.00399946
     -1.66000000       0.00400049       0.00400046       0.00399893       0.00399953       0.00400001
     -1.65000000       0.00400075       0.00400024       0.00399992       0.00399889       0.00399967
     -1.64000000       0.00399972       0.00400041       0.00400029       0.00400055       0.00400025
     -1.63000000       0.00399962       0.00400030       0.00400039       0.00399938       0.00400096
     -1.62000000       0.00400019       0.00399987       0.00399978       0.00399957       0.00400053
     -1.61000000       0.00399895       0.00399992       0.00400009       0.00399932       0.00400020
     -1.60000000       0.00399987       0.00400005       0.00400035       0.00400007       0.00400047
     -1.59000000       0.00400140       0.00400076       0.00400010       0.00400009       0.00400070
     -1.58000000       0.00400044       0.00400014       0.00399894       0.00400081       0.00400021
     -1.57000000       0.00399974       0.00400029       0.00400013       0.00399964       0.00399976
     -1.56000000       0.00399973       0.00399997       0.00399894       0.00400089       0.00400009
     -1.55000000       0.00399988       0.00399962       0.00399941       0.00400076       0.00400018
     -1.54000000       0.00399972       0.00399988       0.00400009       0.00400043       0.00399960
     -1.53000000       0.00400019       0.00399989       0.00400072       0.00400092       0.00400033
     -1.52000000       0.00400073       0.00399979       0.00400064       0.00399982       0.00399991
     -1.51000000       0.00399953       0.00400034       0.00399954       0.00399883       0.00400086
