0 -0.0014628119533881545 0.0073542147874832153
0 -0.0028693214990198612 0.0069272480905056
0 -0.0041658878326416016 0.0062347482889890671
0 -0.0053033004514873028 0.0053033013828098774
0 -0.0062347478233277798 0.0041658887639641762
0 -0.0069272476248443127 0.0028693226631730795
0 -0.0073542147874832153 0.0014628135832026601
0 -0.0074999998323619366 2.5029294192790985e-09
0 -0.0073542157188057899 -0.0014628090430051088
0 -0.0069272494874894619 -0.0028693182393908501
0 -0.006234749685972929 -0.0041658859699964523
0 -0.005303302314132452 -0.0053032995201647282
0 -0.0041658892296254635 -0.0062347473576664925
0 -0.0028693224303424358 -0.0069272476248443127
0 -0.0014628117205575109 -0.0073542152531445026
-1.7914284130273305e-19 0.0014628121862187982 -0.0073542147874832153
-3.5139058936255963e-19 0.0028693219646811485 -0.0069272480905056
-5.1017418934488987e-19 0.0041658887639641762 -0.0062347478233277798
-6.4946711349939211e-19 0.0053033013828098774 -0.0053033004514873028
-7.6353645734379689e-19 0.0062347482889890671 -0.0041658878326416016
-8.4834325304337262e-19 0.0069272480905056 -0.0028693210333585739
-9.006316660083223e-19 0.0073542152531445026 -0.0014628106728196144
-9.1848511875936058e-19 0.0074999998323619366 9.3109053800333186e-10
-9.0063156261074574e-19 0.0073542147874832153 0.0014628125354647636
-8.4834314964579605e-19 0.0069272476248443127 0.0028693226631730795
-7.6353635394622032e-19 0.0062347473576664925 0.0041658896952867508
-6.4946690670423897e-19 0.0053032995201647282 0.005303302314132452
-5.1017393085094845e-19 0.0041658864356577396 0.0062347492203116417
-3.513902016216475e-19 0.0028693187050521374 0.0069272494874894619
-1.791425052606092e-19 0.0014628095086663961 0.0073542152531445026
0 0 0.0074999999999999997
0 -9.184850993605148e-19 -0.0074999999999999997
-0.0013826591678631154 0.0022975341647914183 -0.0070022784013889982
-0.0021031567505367895 0.0031853872273016055 -0.0064545643101982086
-0.0029017388752911248 0.0039342994973030508 -0.0056840420092820528
-0.0037255214248225108 0.0045471641171903106 -0.0046539547040909358
-0.0044368642311010363 0.0050167487340168609 -0.0033695579834663886
-0.0050042161264435238 0.0052493255545381298 -0.0018933300572717277
-0.005336957371292121 0.0052585512845996323 -0.00028736474469622669
-0.0053827775545272367 0.0050504238742294762 0.0013107742242445734
-0.0051938921098700561 0.0046587639256968705 0.0027493824564639043
-0.0047743100719399309 0.004099118665582319 0.0040761935669599361
-0.0043949180311895998 0.003555779787662504 0.0049249630550843478
-0.0038239311456508664 0.0026344958420968286 0.0058858708569636967
-0.0031184419691749083 0.0016999111163323809 0.0066027211205480626
-0.0023423713983437002 0.00053047215742072038 0.0071046457451438977
-0.001421836144827612 -0.00051759697870396948 0.0073435678091227285
-0.0015022835344544385 0.0071978870967935003 0.0014587661449944128
-0.0029000445436699876 0.0067656533785714276 0.0014197037380574947
-0.0042141543173188478 0.0060501131049061647 0.0013602792659283438
-0.0014735312808303481 0.0067589555046869351 0.0028876542057630059
-0.0027872776799466484 0.0063403903420873667 0.0028684148820990693
-0.0040554998201418144 0.0056338733607424855 0.002832882968284114
-0.0014672352155292807 0.0060804162211863313 0.0041354887552247704
-0.0024797222539140527 0.0057528122778080001 0.0041201418244496977
-0.003697793767520463 0.0050557937735799209 0.0041236486762898277
-0.0015875394895271053 0.0039562580085173932 0.0061674024195686496
-0.0026414015154049742 0.0034747590743583697 0.0060963842872232702
-0.0017627118860535417 0.0027119211377795746 0.0067641218470851916
-0.0012745296138979548 0.0012584212885905905 0.0072813782365421919
-0.00090587870787133895 0.00024878698926819148 0.0074394970087019686
-0.0014798752441693807 0.0073498227082028729 -3.5692931264166134e-05
-0.0028156764408552581 0.0069476835851290221 -9.7666029228204787e-05
-0.0041323773962235379 0.0062525856833464235 -0.00019634688059212113
-0.0014695351460280979 0.0072034667423047953 -0.0014647857526898813
-0.0025087500698182633 0.0068954671236126355 -0.0015312500471573588
-0.0037963103660010474 0.0062296994229756146 -0.0017293432942577078
-0.0031917327036520239 0.0044070278061558799 0.0051573514565822478
-0.0015370864104200413 0.0059936185318500423 -0.0042316044022576429
-0.0025833316524183905 0.0054909768220408528 -0.0044046060531410195
