    -97.96437659      1.41479100
    -88.29516539      1.53536977
    -78.11704835      1.68810289
    -65.39440204      1.80064309
    -58.26972010      1.91318328
    -48.60050891      1.98553055
    -38.42239186      2.09003215
    -26.71755725      2.16237942
    -13.99491094      2.25080386
      0.25445293      2.28295820
     16.03053435      2.26688103
     25.69974555      2.19453376
     39.44020356      2.09807074
     47.58269720      2.01768489
     59.79643766      1.89710611
     67.43002545      1.80064309
     76.08142494      1.67202572
     85.24173028      1.59163987
     92.87531807      1.49517685
     97.45547074      1.41479100
